client_id,client_name
dc94b6ab-89d4-577c-b8db-f1c67133a6d9,"EXQUADRUM, INC."
eccb4e51-50eb-5def-b3de-1b2aa37d72b6,CONFERENCE OF EDUCATIONAL ADMINISTRATORS OF SCHOOLS AND PROGRAMS FOR THE DEAF
e3eb8379-9507-5e77-9488-ca2ddad9cd68,LEE HEALTH (FKA LEE MEMORIAL HEALTH SYSTEM)
5fc7f0bc-69ba-5dfb-9b71-2f7af31ce882,OKLAHOMA INDIAN GAMING ASSN
26cefbf0-f3cd-5865-ae0d-caff8247fbae,"AMERICAN PHARMACY COOPERATIVE, INC."
16fe625b-edd0-59ea-bce5-cb7f7b12120f,COUNCIL OF THE AMERICAS
ea4e78b9-5477-57e5-bfba-f23a8dafcffa,BUHLER QUALITY YARNS CORPORATION
c6a87ff1-a53d-5fb4-b96b-a703f2325977,FEDERAL HOME LOAN BANK OF DALLAS
77692321-6436-5f31-8986-49447a4303b5,DELAWARE TRIBE OF INDIANS
8c40fd05-e65c-55a4-b732-7d9f95bcc842,AMERICAN ASSOCIATION OF STATE HIGHWAY AND TRANSPORTATION OFFICIALS (AASHTO)
f8b08a2d-c530-5718-a114-da6ae71fdeae,CHAMBERS CONLON & HARTWELL
41fc3f2c-2383-5e2f-8c6f-bac9324dc34e,MILLER'S OFFICE PRODUCTS
23a8f152-6546-587c-8fc0-6b3995674eb4,PREGNANCY CHOICES
d093bed2-acd7-5ff1-ad8d-c043f003fd02,EDISON INTERNATIONAL
766b9f99-7363-5d8b-9464-c8a39b66d423,HYCRETE INC
aede76ef-6217-5ce4-8648-26ad5287e44a,BECKMAN COULTER
8f53377a-f161-51cc-8579-97348ba13312,5G EVERYWHERE IN AMERICA
b027dd70-c031-5552-8c91-0e37533a0c0c,DIAGNOSTIC TEST WORK GROUP (DTWG)
e444dd84-1037-5b44-a827-732952dbefa9,TEXAS MUNICIPAL POLICE ASSOCIATION (TMPA)
f09e28f7-1a49-5ae6-969d-e1d808ee6209,ELIZABETH GLASER PEDIATRIC AIDS FOUNDATION
a99982b3-8702-59a5-ae3f-82137dbca4a3,PHASE IV ENGINEERING INC
13fb7f91-3617-51fd-8e42-82e4764132aa,NATIONAL TRUST FOR HISTORIC PRESERVATION
961dd4c0-0f78-5a45-a77d-2836adb2653f,"VANTAGEPOINT MANAGEMENT, INC."
0495e5c3-6f64-550c-9499-f774693f5b7f,UNIVERSITY OF CENTRAL OKLAHOMA
e4245bf0-518c-5f16-a17f-f19530610d80,"KODIAK ELECTRIC ASSOCIATION, INC."
3a82abe8-6c6e-5d55-a3dc-51a4c40b2668,CONNECT CUBA
0a2a2724-3b8a-52f7-a5fe-33dc05af93ba,"Q THERAPEUTICS, INC."
aeb8825e-b981-5f19-8e6a-a8878377fd5a,CITY OF HUNTINGTON BEACH
d6ba6b6a-2d45-55be-a7d3-ab6bcc029b58,MARINER FINANCE
a14a1555-9eb9-5330-9623-b5b04bc95c68,PLIANT CORPORATION
4e384a0b-3f2c-5bec-9432-87627aa01cb7,OPTIVIEW INC.
a7c570c7-459c-528d-bf41-27f02ac937b2,JOE DWYER
d181c624-9bf9-55fa-b0e3-9d13d6be43ee,"WESTERN FUELS ASSOCIATION, INC."
70f04acf-a3d6-5803-9642-c71bea001616,LABELMASTER
1db13796-0104-5b1a-ad32-48c1a9b86595,IFM INVESTORS PTY LTD.
7f9a5103-63d8-5f1d-a304-1a7188078802,TELRITE CORPORATION
70669f26-65e2-53ed-a058-ce35541f0aaa,PRINCE GEORGE'S COMMUNITY COLLEGE FOUNDATION
facc7e47-4a80-5a40-807b-fd492c251bde,SANFORD HEALTH
a62d3a27-ebc8-56a8-aa9a-f4b299575a10,LIBERTY DIALYSIS
ff8f0a38-3bed-51b7-88c4-bda2a2e1c9c1,INTERNATIONAL ASSOCIATION OF LGBT INVESTORS AND PRIVATE BUSINESS OWNERS
2898ad7f-9068-50c7-96d3-99d2d61b69b7,KANSAS FARM BUREAU
7e73a295-03aa-5169-baac-9f2c75e1f3c6,INTEGRATIVE HEALTH POLICY CONSORTIUM
cdb8a59e-1b20-5b1d-99ba-0191d2cf31bc,NEW YORK POWER AUTHORITY
654dcb83-99c3-596a-8b69-7e7c97e018f0,SOCIETY OF HOSPITAL MEDICINE
fff11d84-1174-571f-8f82-d2cdc71f13d5,LOWER PROVIDENCE TOWNSHIP
75eb0074-ef6d-577b-8d2b-6bbec4956d6d,THE REFUGE FOR DMST
eb6ba428-000f-52fa-a6a8-ab4ff8aa4c81,"WITH HONOR ACTION, INC."
77acc91b-0afe-58da-89ae-6e0a09b73186,CONVERGYS CORP
b4fbac73-07bc-5a09-8a50-4d57cc981c9c,OHIO FARM BUREAU FEDERATION
72dbc82a-17f2-5c45-98c4-cef6213ef417,U-SYSTEMS
0316694a-b0f5-56fc-a701-7cdb7abd0bc4,ANSAC
fabaa8a9-a48e-5374-aca0-28026c747c68,CONSORTIUM FOR PLANT BIOTECHNOLOGY RESEARCH
091d20a0-50ea-583c-a68d-cc31fc4130cf,UNIVERSITY OF TEXAS MEDICAL BRANCH
9d00e55b-24b4-5dc9-93f8-3791e6cb4382,NEPHURE
fb634144-3949-56e4-9c97-4721a1d0d241,LAMBERT INTL AIRPORT
fc359446-91f4-59fe-85ef-f75d9e08358c,RENOVA SOLAR
d6d48000-9a1b-51a8-87c9-8717d928de32,THE BUS COALITION
db41bea9-4db4-5d6c-9392-aa8c96ab79b9,TAS
c4a2bb8c-31ac-5bbf-bedb-65257efdd9eb,UNIV OF COLORADO HOSPITAL
bcf1519f-b9fe-5e3e-9cb9-0f2cfb43ac04,"TOWNES TELECOM, INC."
abaf9b4d-cd68-5589-a679-8594aef00859,AVENTIS PHARMACEUTICALS
fa9b1413-549e-540a-8e02-fdde84faa81c,CATAWBA INDIAN NATION
ab8478e4-1766-5f5a-9466-ceb374008e9e,ELECTRO MEDICAL SYSTEMS CORPORATION
93f861f4-e086-53c5-896c-160ef23edbd1,WHITTEMORE PETERSON INSTITUTE
18cad401-0825-5687-9d34-a0cf74f0cace,DRUGS OF ABUSE TESTING COALITION
373e2ece-7398-5ca6-a601-426b5eb77f14,NATL COUNCIL OF SOC SEC MANAGEMENT ASSN
b50039f9-0ce5-581b-b7fc-2456d3d995ec,NANA DEVELOPMENT CORPORATION
4ea6f9ce-788e-52a6-8857-98f92e27e99b,SECONDMARKET HOLDINGS INC
7d0b07de-c6bc-5e40-90df-ca8fba1196be,"MILITARY PRODUCE GROUP, LLC"
4d8cee97-9e56-5ad6-869c-4cc8574525a0,EDM AMERICAS (FORMERLY DIVERSIFIED INFORMATION TECHNOLOGIES)
d1f8313a-2c36-5f78-bbf8-8928e89bbaa4,"VIRGIN GALACTIC HOLDINGS, INC."
4391db8f-c382-59de-9b1b-e461d508786d,PARTNERSHIP FOR CHILDREN AND YOUTH
e96860de-f979-5b69-b7e1-a79b7caaa725,STATE MUTUAL INSURANCE COMPANY
20ba88a1-e483-559e-b192-f7aa6c3a1e42,WHEELOCK COLLEGE
021cde7d-6c08-53e3-9dbe-0223749c058e,DOE RUN CO
bce3553d-fb09-52f8-9fbd-ebaddd1287f5,COALITION FOR TAX EQUITY
a86130fb-cb15-5b03-9b94-370644bee8b1,THE JASON PROJECT
a84ad77d-69c5-57c2-924a-4b2f479cbff6,TRAC9
48ffecda-8054-5eca-b6ba-5003239e0f6c,"SOUTHERN ETHANOL COUNCIL, INC."
88f264c6-e5fb-5f3a-9c06-724d9d3cacf7,AMERICAN CAREER COLLEGE
b64adb9b-27f7-5f3a-bf6a-477adf3304a3,MR. RICHARD PFEIL
ab34f27e-e32c-54a1-ade7-89f9026c2730,PETRO STAR INC
f377fca9-d1e9-5bd2-b6d7-b48a4deddf6a,SKY LAKES MEDICAL CENTER
8933328d-f1cc-5d8e-a4bd-94b8ada78873,KLEINMAN FAMILY HOLOCAUST EDUCATION CENTER
af7f2c4c-b3d4-5e9a-b75a-56b3de2f6bb1,NEW BEDFORD PANORAMEX CORP.
81682989-d9d7-54ce-8289-2b9b101fa0b2,SIMULMEDIA
327374d8-75bc-57d0-8de1-27a96a21904d,SHIPYARD CREEK ASSOCIATES
f16db98f-9382-58f9-892a-47101bd50f50,WARNER PETROLEUM CORPORATION
b66e9fbc-c5ee-584f-ae98-285cc174a6ed,ARIZONA ALZHEIMER'S RESEARCH CONSORTIUM
7c7d11ee-8644-5fa9-a127-854687425eec,ODYSSEY LOGISTICS & TECHNOLOGY CORP
bc44d223-ae74-58e8-addc-0cda5a1e84a5,PORTABLE FACTORY
1b3cfdf8-4fb2-5ca7-98f6-6e1209bc511d,"PCI COMMUNICATIONS, INC."
2ad611b7-1334-509d-bc83-87dc3adf3464,WOMENHEART: THE NATIONAL COALITION FOR WOMEN WITH HEART DISEASE
2a27e87e-d2d5-53f2-bfe0-a194e4bda5ab,ENVISION HEALTHCARE (FORMERLY KNOWN AS EMCARE INC.)
f616d942-002b-5ba4-a1fe-7765fe7d11af,US APPLE ASSOCIATION
945e9bda-44b9-5656-9ffb-716b6d038cbd,ATX GROUP
367c72a2-0706-5dbd-8f25-c85fa522e108,KALMAR RT CENTER LIMITED LIABILITY COMPANY
56a6e4a5-35df-5415-8e28-40fe686eb458,CLEAN ENERGY
c3654920-b418-586d-8716-16b22df2c314,AUDIOEYE
ff59c5a2-6a06-5bf5-8932-6730a3bb9165,LYTTON BAND OF POMO INDIANS
91d28354-4f23-55ad-9552-c235d3fed482,VENN STRATEGIES
5b00342a-718a-5748-9732-9c23dfdda7d6,"INTEGRATED TEXTILE SOLUTIONS, INC."
bee31088-4e52-5c75-a254-2346d6259d3f,NATIONAL ASSOCIATION OF TRUCK STOP OPERATORS
30a231e0-ed3f-5c2a-94eb-dfb5edcbb427,DIRECT MARKETING ASSN
422d9cce-6848-593e-aeba-94b5bbd2c06a,"HYUNDAI ELECTRIC & ENERGY SYSTEMS CO., LTD"
6ab4a55b-c44b-548e-821f-7d5870f43d62,WAGNER & BROWN
c81d66d8-40a6-541f-88b9-cabb4c85a004,CENTER FOR FREEDOM AND PROSPERITY
5238080b-1a40-527a-aaa9-a6932e22dc54,INTERCONTINENTAL EXCHANGE
01f8e4f8-9bee-526d-8775-071319a45dff,J G FERGUSON AND ASSOCIATES
53618dd3-39ac-5acb-863c-50f89a93c9ff,"LEER, INC."
0c80462b-f631-56be-8ce7-176392be3f76,FUEL FREEDOM FOUNDATION
57cdad44-aafc-53bc-b3bd-2685c1922af2,UNIVERSITY OF MARYLAND EASTERN SHORE
c367b70e-1c91-5b01-b503-4995eaf7a0b3,AMERICAN FAMILIES UNITED
f06ba220-47e5-5be9-9549-2f760e8ba254,ALLIANCE FOR ADVANCING NONPROFIT HEALTH CARE
4ea4d2c2-ee71-5759-adb1-b97f85fddce1,FISKER AUTOMOTIVE
aef0701b-ab2c-5a13-926e-f87e1ede4039,PANCREATIC CANCER ACTION NETWORK
0aa1075c-4e64-5950-8da7-5181280e7971,BUMBLE BEE SEAFOODS INC
64924517-31d5-5224-95e5-26a650fc4470,"SBERBANK CIB USA, INC."
15dc051d-fc13-521d-aecc-8afcb100338d,ASSOCIATION OF BLACK CARDIOLOGISTS
b2f236a2-8810-51be-8bea-53ed37e3b062,HART HEALTH STRATEGIES
d89bb951-7ea4-5b40-a8bb-eafd749cb9bf,KASOWITZ BENSON TORRES LLP (ON BEHALF OF THE STANFORD CLAIMHOLDERS COALITION)
3c9248de-bfd4-59f8-8a84-7da0a8bd5ec6,INSTITUTE FOR HEPATITIS AND VIRUS RESEARCH
c62ed0c2-0577-5902-b114-cbdfcf3b12bb,GREEN BOX NA GRREN BAY LLC
8d1adfa2-4682-5ae1-ae68-f2b856d4ddbe,WEST JEFFERSON MEDICAL CENTER
80588ea9-1a78-55ed-9015-c550b49fcd62,GOV BIZ ADVANTAGE INC
0cb63365-57e7-585c-860e-09979892e50c,"TERMINAL RAILROAD ASSOCIATION OF ST. LOUIS, MISSOURI"
ed8e6328-df42-5d7c-9ff9-3ff10bac195d,EMERGENCY DEPARTMENT PRACTICE MANAGEMENT ASSOCIATION
1e3310f3-9f7c-516a-b17b-107e9e6074bd,CONSTELLATION TECHNOLOGY CORP
f644261f-6cc2-5d46-90a4-3618a154569d,QUEST DIAGNOSTICS INCORPORATED
d5f0e210-8691-546a-a472-826c21748e54,"GEONUCLIDES, INC."
b0cafd44-d5d3-5b46-81b9-d763aa2d5881,MIOX CORPORATION
67c61d41-bfe4-5ebc-81dd-37beff7924b2,LIFEMASTERS SUPPORTED SELFCARE
05fb7172-d2db-5571-9645-310be06e1256,UNITED FOR PATENT REFORM
b56df9bf-ebdd-540a-8ec8-64b76fe4d763,COALITION FOR A DOMESTIC INSURANCE INDUSTRY
c53ddd42-5adf-5db9-b274-7d2d1e4d6a04,BOWIE STATE
f7a890dc-0624-560e-beef-868566d89ecc,INDIANA COUNTY AIRPORT AUTHORITY
b99415ce-2576-5b98-9b65-3d5b5fb0a30f,INNOVATIVE SOLUTIONS GROUP (ISG)
a4fdb932-216f-57eb-a80c-3ca2bc9f9f47,ALABAMA HOSPITAL ASSOCIATION
be2afed5-4b89-507b-967d-25a0eadeb594,AMERICAN ORTHOTIC & PROSTHETIC ASSOCIATION
c6720a21-69c6-5657-9869-c2a351c06b28,"FOREST CAPITAL PARTNERS, LLC"
048e7e8f-8504-5adb-bbd8-6c5069b39821,PUYALLUP TRIBE
efdfdb95-8603-52af-820e-1c694ae9a04b,RESTORE CRYOTHERAPY MOUNTAIN WEST
e6115100-1bfe-5048-99e5-aa4e0b9a8015,CHILDREN'S CARDIOMYOPATHY FOUNDATION
9edfe3a7-d40e-5cd7-89a8-92f6d48ab618,INTERNATIONAL FRESH PRODUCE ASSOCIATION
25bcf791-f22c-508f-b856-5d3d92fc605d,DON SCHUMACHER RACING
eb2cc0ab-6333-5c69-9222-c9be62b1b9f5,SOUTHWEST DELAWARE COUNTY MUNICIPAL AUTHORITY
c1cdee55-a399-544e-b420-fed3b55d9558,"CRYOPOINT, LLC"
6996a46d-2d4a-5484-a854-df21b09fe3ce,BETHUNE-COOKMAN COLLEGE
7552b98b-f3ba-50d9-ad22-2c50ac813a4a,LIGNETICS INC.
5b3986d8-9a2e-5f0a-bbab-cefc038f7193,P.C.S. COMPANY
842a772b-c038-5f39-928d-829f98ae5d8e,WILL-BURT COMPANY
c736fa49-991f-5ea1-85da-b515a12ac254,ENSER CORPORATION
16a077f6-8672-5286-b4e5-1241b1f469cb,"SPECTRA ENERGY NEXUS MANAGEMENT, LLC"
71cfbe90-190e-55c0-b72c-c8874fc8f697,"KINGFISHER SYSTEMS, INC."
039c9eed-ffee-5e67-95d0-c633f6c1f2bd,GORDON SQUARE ARTS DISTRICT
0adc1c07-e4e5-5e82-b646-baef3dfd276d,HEALTHSOUTH CORP
73d1dac0-a939-5f52-afe2-d4083dc2b780,ATLANTA CHRISTIAN COLLEGE
083f6901-6234-531a-a2e6-caa11b5d6330,JHT HOLDINGS INC
3c43b83e-c680-5d89-b994-c94ff620d2df,"ITREZZO, INC."
a2205e10-66c6-5482-a980-f75593e50b94,JORGENSEN FORGE CORPORATION
6a9057f5-e0fa-5d62-af65-d24cabc123f7,UNITED MIGRANT OPPORTUNITY SERVICES INC
9324f88d-d275-5930-84f5-cb0cea89a562,GRAND HOTEL
47ce810f-f330-55df-a2e5-51d05096c95b,TRUEPOSITION
176e7759-e1bb-5b40-a3eb-dbadb78e37ab,"EMBRIA HEALTH SCIENCES, LLC"
414feaa7-d6e7-5d6f-a2a6-ddf95461c88f,FIPLEX COMMUNICATIONS
eadc16a7-36c7-55b2-aa80-9a2ceda4bb80,MEREDITH CORPORATION
8350dc9e-2d0b-5ff8-8ee0-597db030653a,COOPER TIRE & RUBBER COMPANY
dc70f3cf-d3d6-5219-b33b-9d515b0efa6d,"STERILUCENT, INC."
6b48170c-6c55-5dea-90b4-986f4453eb56,"UNITED PHARMACY PARTNERS, INC. (UPPI)"
8f91fa15-cb56-582d-aa93-53a57e78a72e,CITY OF BATTLE GROUND WASHINGTON
bc2c10fc-6fc4-5338-b0ee-9f389dc853f0,THE MOSAIC COMPANY
39cfc3c8-8fff-5d20-a4a7-eac4981c6559,MS MOBINA QARIZADA
5ae0ea7f-2bd8-5c19-b3e0-18367203a750,"AMERICAN MALTING BARLEY ASSOCIATION, INC."
cd8dae3e-ff0a-52c0-97ee-39fedc30bc92,"VELOS MEDICAL INFORMATICS, INC."
021c47f8-4947-5e49-8441-fdfe8c1b97ca,CALIFORNIA ASSOCIATION OF REALTORS
8e627871-9d9c-5ad3-8802-90c01d5806e9,CHRISTOPHER AND DANA REEVE FOUNDATION
ab2dea60-0519-5f2b-8eb3-39c509caf501,"EQUIFAX, INC."
423d71cf-8bc0-59d6-9e71-247e4f665804,ENERGY CONVERSION DEVICES AND ITS WHOLLY OWNED SUBSIDARY UNITED SOLAR OVONIC
6f16423a-3257-525f-a0cb-d45e9107d086,"CHOOSE RESPONSIBILITY, INC."
8cfba583-6f59-56be-82db-c183c4f78ede,EQUINOX CORPORATION
2b13099b-672c-54b9-b8c4-60eec97bdb3e,PSGC (PRAIRIE STATE GENERATING COMPANY)
0eb3d298-c00e-57f5-b880-d04dc8e1c055,"UNITED STATES MARINE, INC."
9fcfdceb-7c80-50e3-8b33-214e4a3c8801,ANOKA COUNTY REGIONAL RAILROAD AUTHORITY
170f9a8b-bead-5e85-85e8-7e300d28b732,LOUISIANA HEALTH CARE QUALITY FORUM
6b5514e5-34a9-52d6-af32-0f0a039ec270,"KARSMAN, MCKENZIE & HART;  ON BEHALF OF RELVAS V. ISLAMIC REPUBLIC OF IRAN"
443c3895-e850-59da-8104-6e7aeedcc01c,OSCILLA POWER
113da003-3415-5a2e-ba13-c45db2742137,DELTA GALIL INDUSTRIES
33efd252-f9f3-5dc0-b967-4c6f36065a0a,URBAN COLLEGE OF BOSTON
3f0106fd-0285-50f1-b237-3fcb1c8da76d,SHELLBACK INDUSTRIES LLC
3a625883-f493-5796-a038-397d55081beb,AMERICAN UNIVERSITY OF THE CARIBBEAN
a13f4f05-fb62-5850-a3a1-273a6181a62a,AWARE TECHNOLOGIES
2c5a2933-46c2-54c5-8d89-be780f96473a,TEXAS HEALTH RESOURCES
3f883d29-768f-523a-bd45-c0022fe4c8ab,"VADXX ENERGY, LLC"
092819d2-33af-5e68-a715-0ff678bd2adf,"IPSEN BIOPHARMACEUTICALS, INC."
3187f307-462a-5e5b-b948-a2c70adccf99,WYNYARD CORPORATION
e345c2ff-b1ca-56fe-b1c8-68a824be2a5a,LIBERTY MUTUAL INSURANCE
ff920b5c-030f-58c4-91bb-1238ca5d2518,NATIONAL ASSOCIATION OF TELECOMMUNICATIONS OFFICERS AND ADVISORS
6755ef14-507a-501a-81fb-a85362ddd2ca,CARE.COM INC.
bcf4c68c-4040-5d75-8a3d-ae98eedfa262,POWERSPAN CORP
9fd554cd-e3f2-5710-9340-aad98711614f,PARENT CHILD HOME PROGRAM
bd847be4-bd18-57d4-95ef-a5e6e9d8b8f1,NATIONAL UNIVERSITY
64d2c415-90ac-5f93-b76b-4b93ab9cd557,EO ENTERPRISES
0a80a505-fa2f-5d28-802e-f0392d862947,ESTATE OF THE UNGAR FAMILY C/O DAVID STRACHMAN ADMINISTRATOR
9c59c38b-dc2f-504c-8f6d-934de0362486,CAPA SHUBERT THEATER
573d3941-8867-599d-b666-dc9f8de61739,EXOPOLITICS.COM
86250de8-65f0-54af-9a04-7d3ee8daad5b,ACCESS COMMUNITY HEALTH NETWORK
4013ddfc-50c8-55ca-9d32-f5d656f370f1,SAN JUAN WATER DISTRICT
5b6c6597-efd3-543f-9dd1-65aecbce8388,NATIONAL ASSOCIATION OF IMMIGRATION JUDGES
863d079b-51ad-574c-9117-dd622301276c,WINE & SPIRITS WHOLESALERS OF AMERICA
36d9173d-3885-578e-a709-c6c0d21b8988,ADVANCE/NEWHOUSE COMMUNICATIONS
7a7332b7-096a-51b8-88d3-2d0ba8a285fb,AAI CORPORATION
2b87f223-4642-5968-a08f-c0182d65d43e,DRC INC
1909c58c-b20a-588d-b34d-e44d924e9451,CHERRY MARKETING INSTITUTE
270b0f1e-058d-588a-accc-7eecb1085c85,BARBOUR GRIFFITH & ROGERS
671ed56e-53f1-542a-9fa3-c4c492cb3091,NEW YORK PRESBYTERIAN HOSPITAL
7ab20abf-8403-58ee-8898-3ab6997534bc,"KITE PHARMA, INC."
8ce93cb5-0ad1-5659-be3f-c5f1ab193289,"TECHGUARD SECURITY, LLC"
b2bb4a6d-362c-5610-b4ac-2c4f7c6c835d,LESON CHEVROLET
e00c78de-7b9b-56fd-999f-352eeb1788ca,THE WITTE MUSEUM
81f924bf-cc50-5a31-ad84-c780394e236c,"REVO BIOLOGICS, INC."
dfbc9f05-4533-5f00-bac0-05c07d2f3773,"HERMERIS INC., D/B/A SIMPLEFILINGS.COM"
68a8f450-b60e-5c6e-86d3-a8f6e2fa9d1e,CHANGING WORLD TECHNOLOGIES
30b99790-d04c-52dc-8b9b-cb19ac1789fc,SAVE SAN ONOFRE -- COALITION TO PROTECT CALIFORNIA'S PARKS AND BEACHES
0be48107-8242-5368-ab34-75d02c42f82f,CALIFORNIA SCIENCE CENTER FOUNDATION
13de9f15-0cc9-5795-bb44-430ee69e7ce8,"REBIOTIX, INC."
248a843b-242d-5fc7-b82a-caacd4307344,"TRUSTON TECHNOLOGIES, INC. (ON BEHALF OF CAPITOLINE CONSULTING, LLC)"
2569dbb8-5e13-5930-ae33-3745acfff49b,ARTHROSCOPY ASSOCIATION OF NORTH AMERICA
723e4a9e-eb9e-5897-a849-dece535850d6,FOX REHABILITATION
3774ca87-6b15-5a4b-ac61-ce67be1976df,CENTRAL ARIZONA WATER CONSERVATION DISTRICT
d80be92c-d0de-5188-b4a7-4851a8fb9229,HOWARD ROOT
655911b0-12b2-598e-a316-f5841ec73c34,BIRCHWOOD HOMES
c636ce9e-8d35-54d7-aa74-8e8cf3d7b32c,CITY OF MARATHON
31462813-804e-50af-9cb6-dc5c61d46220,NATIONAL STRIPPER WELL ASSOCIATION
b6164b53-3bd4-5d90-b0a6-b280d8ca6a99,PHILLIPS GRADUATE INSTITUTE
5b78c0e7-df4a-54e8-9195-35a3576eab33,GS1 US
a7778fe5-7277-5d5f-b20f-ba279b31426c,EVAS WORLDWIDE
0fb23b31-2084-5284-8b48-153e1b031bb4,PARKVIEW MEDICAL CENTER
8dee907c-156a-5716-8357-d665a00022c3,NATIONAL PUBLIC FINANCE GUARANTEE CORPORATION
c823e359-fe27-5f75-a632-2ce647a8a303,AVANCEN LLC
72fe0d54-6f88-54c1-831d-75300bc9c632,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES
ef4eca59-dcd9-59f4-ac48-22d9b11dc5e7,INTERNATIONAL CRISIS GROUP
9b862b45-22b0-5a94-b181-69f2c536ef89,ST. LOUIS ART MUSEUM
b550ed72-1c81-50f8-b47e-7833a3a7a0a3,LIBERTY MARITIME CORPORATION
e4580dac-3177-5d7f-97f5-dc049e6aa07e,BEACH EROSION AUTHORITY FOR CLEAN OCEANS & NOURISHMENT (BEACON)
6660c303-bc8f-5dd7-aa72-04f1949154d7,CONSUMER ENERGY ALLIANCE
ee6c8f52-0205-5635-a2a7-cfda1094da9f,GREAT LAKES CARBON FIBER
fc673355-38c2-5586-8693-3d4731b2706e,"UBER TECHNOLOGIES, INC."
83cb39ba-1a3f-58cc-a25a-f65dab149f6d,KING MANAGEMENT GROUP (ON BEHALF OF SMART) (FORMERLY KING STRINGFELLOW GROUP)
d4003363-cfbd-5dec-a0d7-b97854dfb3cb,DELTA WETLANDS
049c3e30-49d1-547f-bb5a-7f52b95b8d16,NORTH AMERICA'S BUILDING TRADES UNIONS
0e3daa21-c1be-5e65-bcd5-3887bede7e75,ADVANCED DRAINAGE SYSTEMS FKA PIPE-PARTNERSHIP FOR INFRASTRUCTURE PROJECT EXCELL
cdd099cc-dbd7-561e-82cc-ff345e29fa60,FRIENDS OF SEYMOUR JOHNSON AIR FORCE BASE
347d8729-17c0-5018-be83-7134983e625e,COYOTE SPRINGS INVESTMENT LLC
dfb4c8f6-371b-5a38-ae25-dfb227823f20,MUNICIPALITY OF PONCE
f1b85231-f0b0-5a51-a853-fea3c9738274,INSTITUTE FOR MARINE MAMMAL STUDIES
c268cf5c-c9cd-5ad2-88ff-68f340afa458,MERZ PHARMACEUTICALS
383ac40c-9708-5469-85a3-5dd5661b51aa,BEAUFORT COUNTY NC
069fc68f-7d9b-5c97-b631-b2f69d245671,JSA HEALTH TELEPSYCHIATRY
c3aae203-d108-5113-8f92-2be1da007371,HOUSING AUTHORITY INSURANCE
dc8fc40f-c0d3-5ef7-848f-784974920e55,JOERNS HEALTHCARE
47dfb90d-f8b2-5070-bb13-23c985c518f9,FLINT RIVER SOIL & WATER CONSERVATION DISTRICT
f5909873-2e66-5855-ada4-3637927e8210,"DONNELLEY FINANCIAL SOLUTIONS, INC."
32198c8e-eefc-5ba1-b94c-ec663218bdce,SEGALE PROPERTIES
5abcf9ef-e3fd-5d9b-aa4e-a2f94694a83e,SOUTHWIRE
dd44b2c8-fb0c-5421-a2b7-cc8d19c736fe,COALITION OF BOSTON TEACHING HOSPITALS
1fb62652-4e97-588a-b9b3-7618f0ead07c,"HEALTH INTEGRATED, INC."
22dbeba9-ab3c-5d3f-8557-9371a9e86247,OKTIBBEHA COUNTY HOSPITAL
6eb36474-bf32-5bed-a871-e27f87dfa3a5,CHILDHELP USA
722d0a49-72d9-596b-ae85-0bb0512cb124,INDEPENDENCE VISITOR CENTER CORPORTATION
6b08b158-9e2f-5385-b62b-7f4f1ed06e84,AMERICAN LEGION
9d18972b-40d5-5093-b8fd-6433bdfe47c7,ADVANCED DIAMOND TECHNOLOGIES INC
8a10721a-64f2-5786-a769-b02e0a59629e,CHESAPEAKE BAY SEAFOOD INDUSTRY ASSOCIATION
12bb39db-d047-5e96-b06f-effa8bec2a97,VITAS HEALTHCARE CORPORATION
4326d912-9c08-5197-9db4-eeb637109353,HALSTEAD NEW ENGLAND CORPORATION
b7fbaa1d-5563-5f28-8b06-ad7e51cc8d86,CITY OF ROUND ROCK
546523b7-7cbe-51ce-9659-a965cacbf4bd,OPTOPRECISION GMBH
e16c622c-b906-59bd-8f68-f758a273ed70,"REL, INC."
12ba43da-cd35-5c3b-afe6-889969b4b6a9,"THE WILLIAMS COMPANIES, INC."
d2acd0fa-8e52-5979-9256-76e12a70ef41,CONGRESSIONAL FIRE SERVICES INSTITUTE
e3dcc85e-37af-50cb-abb5-97cf1d2d188c,"BETTER PLACE, INC."
1f5970a6-18c8-5874-ae7a-a546ada46212,HIV MEDICINE ASSOCIATION
c8a6af8e-47d4-5134-ba41-c0f2289fa434,EMPIRIX INC.
212ee557-5df8-5b56-b089-55a6d8ef06c4,THE SURETY & FIDELITY ASSOCIATION OF AMERICA
92b9c67b-aeee-5ff1-99e7-41b7068a63a8,LIGHTHOUSE INTERNATIONAL
f0d91ab5-b656-5804-b337-d02964d93716,ATRIUM HEALTH - FORMERLY KNOWN AS CAROLINAS HEALTHCARE SYSTEM
2bfb98cc-83a9-52a6-a649-44f8e1603771,COWLITZ PUBLIC UTILITY DISTRICT
6cea2e0f-2d7e-5ed0-a834-3c8045049a89,"TELECOMMUNICATION SYSTEMS, INC."
6486ad71-4455-5c1b-9ce6-cb550edc2c93,NATIONAL ASSOCIATION OF HOME BUILDERS
e9f467ea-963e-560a-8c85-18c42342828d,STEAMFITTERS LOCAL 420
aa557844-c5bf-5f19-9171-ee0a325271e3,BENEDICTINE HOSPITAL
c11782a2-528e-5663-a486-d856fd9877c4,"360 SWEATER COMPANY, LLC"
284b5fb0-ac70-5670-a7e2-57efe8aedef3,TELACU
